2.500000000000000555e-01	6.249999999999998890e-01	8.474576271186440302e-02	4.166666666666667823e-02
2.500000000000000555e-01	5.833333333333331483e-01	6.779661016949151131e-02	4.166666666666667823e-02
1.111111111111112021e-01	5.000000000000000000e-01	1.016949152542372808e-01	4.166666666666667823e-02
1.388888888888888673e-01	4.583333333333332038e-01	1.016949152542372808e-01	4.166666666666667823e-02
3.055555555555556357e-01	5.833333333333331483e-01	8.474576271186440302e-02	1.250000000000000278e-01
2.500000000000000555e-01	8.749999999999996669e-01	8.474576271186440302e-02	0.000000000000000000e+00
3.333333333333332593e-01	9.166666666666664076e-01	6.779661016949151131e-02	4.166666666666667823e-02
1.666666666666668239e-01	4.583333333333332038e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	5.000000000000000000e-01	3.389830508474575566e-02	4.166666666666667823e-02
3.333333333333332593e-01	6.249999999999998890e-01	5.084745762711865430e-02	4.166666666666667823e-02
1.666666666666668239e-01	6.666666666666665186e-01	6.779661016949151131e-02	0.000000000000000000e+00
2.777777777777791848e-02	4.166666666666665741e-01	5.084745762711865430e-02	4.166666666666667823e-02
2.222222222222220711e-01	5.833333333333331483e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	6.249999999999998890e-01	5.084745762711865430e-02	8.333333333333331483e-02
5.555555555555559410e-02	1.249999999999999029e-01	5.084745762711865430e-02	8.333333333333331483e-02
2.777777777777791848e-02	5.000000000000000000e-01	5.084745762711865430e-02	4.166666666666667823e-02
1.944444444444444753e-01	6.249999999999998890e-01	1.016949152542372808e-01	2.083333333333332871e-01
2.222222222222220711e-01	7.499999999999996669e-01	1.525423728813558866e-01	1.250000000000000278e-01
1.388888888888888673e-01	4.166666666666665741e-01	6.779661016949151131e-02	8.333333333333331483e-02
2.222222222222220711e-01	7.499999999999996669e-01	1.016949152542372808e-01	4.166666666666667823e-02
8.333333333333325932e-02	5.000000000000000000e-01	6.779661016949151131e-02	4.166666666666667823e-02
2.777777777777777346e-01	7.083333333333331483e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	5.416666666666665186e-01	6.779661016949151131e-02	4.166666666666667823e-02
7.500000000000000000e-01	5.000000000000000000e-01	6.271186440677966045e-01	5.416666666666666297e-01
5.833333333333333703e-01	5.000000000000000000e-01	5.932203389830508211e-01	5.833333333333333703e-01
7.222222222222222099e-01	4.583333333333332038e-01	6.610169491525424990e-01	5.833333333333333703e-01
3.333333333333332593e-01	1.249999999999999029e-01	5.084745762711864181e-01	5.000000000000000000e-01
6.111111111111110494e-01	3.333333333333332038e-01	6.101694915254235463e-01	5.833333333333333703e-01
3.888888888888889506e-01	3.333333333333332038e-01	5.932203389830508211e-01	5.000000000000000000e-01
5.555555555555554692e-01	5.416666666666665186e-01	6.271186440677966045e-01	6.250000000000000000e-01
1.666666666666668239e-01	1.666666666666666019e-01	3.898305084745761762e-01	3.750000000000000000e-01
6.388888888888887285e-01	3.749999999999999445e-01	6.101694915254235463e-01	5.000000000000000000e-01
2.500000000000000555e-01	2.916666666666666852e-01	4.915254237288134154e-01	5.416666666666666297e-01
1.944444444444444753e-01	0.000000000000000000e+00	4.237288135593220151e-01	3.750000000000000000e-01
4.444444444444444753e-01	4.166666666666665741e-01	5.423728813559322015e-01	5.833333333333333703e-01
4.722222222222222099e-01	8.333333333333339810e-02	5.084745762711864181e-01	3.750000000000000000e-01
4.999999999999998890e-01	3.749999999999999445e-01	6.271186440677966045e-01	5.416666666666666297e-01
3.611111111111109939e-01	3.749999999999999445e-01	4.406779661016948513e-01	5.000000000000000000e-01
6.666666666666665186e-01	4.583333333333332038e-01	5.762711864406779849e-01	5.416666666666666297e-01
3.611111111111109939e-01	4.166666666666665741e-01	5.932203389830508211e-01	5.833333333333333703e-01
4.166666666666665741e-01	2.916666666666666852e-01	5.254237288135592543e-01	3.750000000000000000e-01
5.277777777777777901e-01	8.333333333333339810e-02	5.932203389830508211e-01	5.833333333333333703e-01
3.611111111111109939e-01	2.083333333333332871e-01	4.915254237288134154e-01	4.166666666666665741e-01
4.444444444444444753e-01	5.000000000000000000e-01	6.440677966101695517e-01	7.083333333333333703e-01
4.999999999999998890e-01	3.333333333333332038e-01	5.084745762711864181e-01	5.000000000000000000e-01
5.555555555555554692e-01	2.083333333333332871e-01	6.610169491525424990e-01	5.833333333333333703e-01
4.999999999999998890e-01	3.333333333333332038e-01	6.271186440677966045e-01	4.583333333333332038e-01
5.833333333333333703e-01	3.749999999999999445e-01	5.593220338983049267e-01	5.000000000000000000e-01
6.388888888888887285e-01	4.166666666666665741e-01	5.762711864406779849e-01	5.416666666666666297e-01
6.944444444444443088e-01	3.333333333333332038e-01	6.440677966101695517e-01	5.416666666666666297e-01
6.666666666666665186e-01	4.166666666666665741e-01	6.779661016949152241e-01	6.666666666666665186e-01
4.722222222222222099e-01	3.749999999999999445e-01	5.932203389830508211e-01	5.833333333333333703e-01
3.888888888888889506e-01	2.500000000000000000e-01	4.237288135593220151e-01	3.750000000000000000e-01
3.333333333333332593e-01	1.666666666666666019e-01	4.745762711864405792e-01	4.166666666666665741e-01
3.333333333333332593e-01	1.666666666666666019e-01	4.576271186440677985e-01	3.750000000000000000e-01
4.166666666666665741e-01	2.916666666666666852e-01	4.915254237288134154e-01	4.583333333333332038e-01
4.722222222222222099e-01	2.916666666666666852e-01	6.949152542372880603e-01	6.250000000000000000e-01
3.055555555555556357e-01	4.166666666666665741e-01	5.932203389830508211e-01	5.833333333333333703e-01
4.722222222222222099e-01	5.833333333333331483e-01	5.932203389830508211e-01	6.250000000000000000e-01
6.666666666666665186e-01	4.583333333333332038e-01	6.271186440677966045e-01	5.833333333333333703e-01
5.555555555555554692e-01	1.249999999999999029e-01	5.762711864406779849e-01	5.000000000000000000e-01
3.611111111111109939e-01	4.166666666666665741e-01	5.254237288135592543e-01	5.000000000000000000e-01
3.333333333333332593e-01	2.083333333333332871e-01	5.084745762711864181e-01	5.000000000000000000e-01
3.333333333333332593e-01	2.500000000000000000e-01	5.762711864406779849e-01	4.583333333333332038e-01
4.999999999999998890e-01	4.166666666666665741e-01	6.101694915254235463e-01	5.416666666666666297e-01
4.166666666666665741e-01	2.500000000000000000e-01	5.084745762711864181e-01	4.583333333333332038e-01
1.944444444444444753e-01	1.249999999999999029e-01	3.898305084745761762e-01	3.750000000000000000e-01
3.611111111111109939e-01	2.916666666666666852e-01	5.423728813559322015e-01	5.000000000000000000e-01
3.888888888888889506e-01	4.166666666666665741e-01	5.423728813559322015e-01	4.583333333333332038e-01
3.888888888888889506e-01	3.749999999999999445e-01	5.423728813559322015e-01	5.000000000000000000e-01
5.277777777777777901e-01	3.749999999999999445e-01	5.593220338983049267e-01	5.000000000000000000e-01
2.222222222222220711e-01	2.083333333333332871e-01	3.389830508474576121e-01	4.166666666666665741e-01
3.888888888888889506e-01	3.333333333333332038e-01	5.254237288135592543e-01	5.000000000000000000e-01
5.555555555555554692e-01	5.416666666666665186e-01	8.474576271186440302e-01	1.000000000000000000e+00
4.166666666666665741e-01	2.916666666666666852e-01	6.949152542372880603e-01	7.500000000000000000e-01
7.777777777777773460e-01	4.166666666666665741e-01	8.305084745762711940e-01	8.333333333333331483e-01
5.555555555555554692e-01	3.749999999999999445e-01	7.796610169491523523e-01	7.083333333333333703e-01
6.111111111111110494e-01	4.166666666666665741e-01	8.135593220338982468e-01	8.750000000000001110e-01
9.166666666666664076e-01	4.166666666666665741e-01	9.491525423728811584e-01	8.333333333333331483e-01
1.666666666666668239e-01	2.083333333333332871e-01	5.932203389830508211e-01	6.666666666666665186e-01
8.333333333333331483e-01	3.749999999999999445e-01	8.983050847457626498e-01	7.083333333333333703e-01
6.666666666666665186e-01	2.083333333333332871e-01	8.135593220338982468e-01	7.083333333333333703e-01
8.055555555555555802e-01	6.666666666666665186e-01	8.644067796610167553e-01	1.000000000000000000e+00
6.111111111111110494e-01	5.000000000000000000e-01	6.949152542372880603e-01	7.916666666666665186e-01
5.833333333333333703e-01	2.916666666666666852e-01	7.288135593220338437e-01	7.500000000000000000e-01
6.944444444444443088e-01	4.166666666666665741e-01	7.627118644067795161e-01	8.333333333333331483e-01
3.888888888888889506e-01	2.083333333333332871e-01	6.779661016949152241e-01	7.916666666666665186e-01
4.166666666666665741e-01	3.333333333333332038e-01	6.949152542372880603e-01	9.583333333333331483e-01
5.833333333333333703e-01	5.000000000000000000e-01	7.288135593220338437e-01	9.166666666666664076e-01
6.111111111111110494e-01	4.166666666666665741e-01	7.627118644067795161e-01	7.083333333333333703e-01
9.444444444444444198e-01	7.499999999999996669e-01	9.661016949152542166e-01	8.750000000000001110e-01
9.444444444444444198e-01	2.500000000000000000e-01	1.000000000000000000e+00	9.166666666666664076e-01
4.722222222222222099e-01	8.333333333333339810e-02	6.779661016949152241e-01	5.833333333333333703e-01
7.222222222222222099e-01	5.000000000000000000e-01	7.966101694915254106e-01	9.166666666666664076e-01
3.611111111111109939e-01	3.333333333333332038e-01	6.610169491525424990e-01	7.916666666666665186e-01
9.444444444444444198e-01	3.333333333333332038e-01	9.661016949152542166e-01	7.916666666666665186e-01
5.555555555555554692e-01	2.916666666666666852e-01	6.610169491525424990e-01	7.083333333333333703e-01
6.666666666666665186e-01	5.416666666666665186e-01	7.966101694915254106e-01	8.333333333333331483e-01
8.055555555555555802e-01	5.000000000000000000e-01	8.474576271186440302e-01	7.083333333333333703e-01
5.277777777777777901e-01	3.333333333333332038e-01	6.440677966101695517e-01	7.083333333333333703e-01
4.999999999999998890e-01	4.166666666666665741e-01	6.610169491525424990e-01	7.083333333333333703e-01
5.833333333333333703e-01	3.333333333333332038e-01	7.796610169491523523e-01	8.333333333333331483e-01
8.055555555555555802e-01	4.166666666666665741e-01	8.135593220338982468e-01	6.250000000000000000e-01
8.611111111111110494e-01	3.333333333333332038e-01	8.644067796610167553e-01	7.500000000000000000e-01
1.000000000000000000e+00	7.499999999999996669e-01	9.152542372881358190e-01	7.916666666666665186e-01
5.833333333333333703e-01	3.333333333333332038e-01	7.796610169491523523e-01	8.750000000000001110e-01
5.555555555555554692e-01	3.333333333333332038e-01	6.949152542372880603e-01	5.833333333333333703e-01
4.999999999999998890e-01	2.500000000000000000e-01	7.796610169491523523e-01	5.416666666666666297e-01
9.444444444444444198e-01	4.166666666666665741e-01	8.644067796610167553e-01	9.166666666666664076e-01
5.555555555555554692e-01	5.833333333333331483e-01	7.796610169491523523e-01	9.583333333333331483e-01
5.833333333333333703e-01	4.583333333333332038e-01	7.627118644067795161e-01	7.083333333333333703e-01
4.722222222222222099e-01	4.166666666666665741e-01	6.440677966101695517e-01	7.083333333333333703e-01
7.222222222222222099e-01	4.583333333333332038e-01	7.457627118644069020e-01	8.333333333333331483e-01
6.666666666666665186e-01	4.583333333333332038e-01	7.796610169491523523e-01	9.583333333333331483e-01
7.222222222222222099e-01	4.583333333333332038e-01	6.949152542372880603e-01	9.166666666666664076e-01
4.166666666666665741e-01	2.916666666666666852e-01	6.949152542372880603e-01	7.500000000000000000e-01
6.944444444444443088e-01	5.000000000000000000e-01	8.305084745762711940e-01	9.166666666666664076e-01
6.666666666666665186e-01	5.416666666666665186e-01	7.966101694915254106e-01	1.000000000000000000e+00
6.666666666666665186e-01	4.166666666666665741e-01	7.118644067796608965e-01	9.166666666666664076e-01
5.555555555555554692e-01	2.083333333333332871e-01	6.779661016949152241e-01	7.500000000000000000e-01
6.111111111111110494e-01	4.166666666666665741e-01	7.118644067796608965e-01	7.916666666666665186e-01
5.277777777777777901e-01	5.833333333333331483e-01	7.457627118644069020e-01	9.166666666666664076e-01
4.444444444444444753e-01	4.166666666666665741e-01	6.949152542372880603e-01	7.083333333333333703e-01
1.666666666666668239e-01	4.628459030163623034e-02	6.779661016949151131e-02	4.166666666666667823e-02
1.111111111111112021e-01	1.676170678179689233e-01	5.084745762711865430e-02	4.166666666666667823e-02
8.333333333333325932e-02	1.110367194565958227e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	2.190542924905146682e-01	6.779661016949151131e-02	4.166666666666667823e-02
3.055555555555556357e-01	3.732801302590811332e-01	1.186440677966101725e-01	1.250000000000000278e-01
8.333333333333325932e-02	1.057050528426465297e-01	6.779661016949151131e-02	8.333333333333331483e-02
1.944444444444444753e-01	1.231258603108631444e-01	8.474576271186440302e-02	4.166666666666667823e-02
2.777777777777791848e-02	-1.019007071910174589e-01	6.779661016949151131e-02	4.166666666666667823e-02
1.666666666666668239e-01	1.264477712088435957e-01	8.474576271186440302e-02	0.000000000000000000e+00
3.055555555555556357e-01	3.833417582488752862e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.388888888888888673e-01	1.822021897765321863e-01	1.016949152542372808e-01	4.166666666666667823e-02
1.388888888888888673e-01	-3.084885339815057748e-02	6.779661016949151131e-02	0.000000000000000000e+00
0.000000000000000000e+00	-6.426334449161430484e-02	1.694915254237289517e-02	0.000000000000000000e+00
4.166666666666665741e-01	4.655762264029419395e-01	3.389830508474575566e-02	4.166666666666667823e-02
3.888888888888889506e-01	6.782483185105638857e-01	8.474576271186440302e-02	1.250000000000000278e-01
3.055555555555556357e-01	3.246137690717966207e-01	5.084745762711865430e-02	1.250000000000000278e-01
2.222222222222220711e-01	1.313244917341329088e-01	6.779661016949151131e-02	8.333333333333331483e-02
3.888888888888889506e-01	2.953768346437120051e-01	1.186440677966101725e-01	8.333333333333331483e-02
2.222222222222220711e-01	3.425442172563404886e-01	8.474576271186440302e-02	8.333333333333331483e-02
3.055555555555556357e-01	2.707449652928031192e-01	1.186440677966101725e-01	4.166666666666667823e-02
2.222222222222220711e-01	2.731591140180983923e-01	8.474576271186440302e-02	1.250000000000000278e-01
8.333333333333325932e-02	3.319136544770123765e-01	0.000000000000000000e+00	4.166666666666667823e-02
2.222222222222220711e-01	1.002051244019422360e-01	1.186440677966101725e-01	1.666666666666667129e-01
1.388888888888888673e-01	1.531607809502214534e-01	1.525423728813558866e-01	4.166666666666667823e-02
1.944444444444444753e-01	-1.468344619635386650e-02	1.016949152542372808e-01	4.166666666666667823e-02
1.944444444444444753e-01	2.165812178068738936e-01	1.016949152542372808e-01	1.250000000000000278e-01
2.500000000000000555e-01	2.894458381626922594e-01	8.474576271186440302e-02	4.166666666666667823e-02
2.500000000000000555e-01	1.483939795402191564e-01	6.779661016949151131e-02	4.166666666666667823e-02
1.111111111111112021e-01	1.082618022537040203e-01	1.016949152542372808e-01	4.166666666666667823e-02
1.388888888888888673e-01	1.483595921353594860e-01	1.016949152542372808e-01	4.166666666666667823e-02
3.055555555555556357e-01	2.471243897013497004e-01	8.474576271186440302e-02	1.250000000000000278e-01
2.500000000000000555e-01	5.560813399163044846e-01	8.474576271186440302e-02	0.000000000000000000e+00
3.333333333333332593e-01	5.321400829179325775e-01	6.779661016949151131e-02	4.166666666666667823e-02
1.666666666666668239e-01	4.579756409428703545e-03	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	1.105916460060883955e-01	3.389830508474575566e-02	4.166666666666667823e-02
3.333333333333332593e-01	3.145611454285964226e-01	5.084745762711865430e-02	4.166666666666667823e-02
1.666666666666668239e-01	1.686051152004682252e-01	6.779661016949151131e-02	0.000000000000000000e+00
2.777777777777791848e-02	5.498728249055334638e-02	5.084745762711865430e-02	4.166666666666667823e-02
2.222222222222220711e-01	2.783225034011456156e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	2.335895058676633607e-01	5.084745762711865430e-02	8.333333333333331483e-02
5.555555555555559410e-02	-1.796650523863062565e-01	5.084745762711865430e-02	8.333333333333331483e-02
2.777777777777791848e-02	6.876735087863833362e-02	5.084745762711865430e-02	4.166666666666667823e-02
1.944444444444444753e-01	3.103785976399022206e-01	1.016949152542372808e-01	2.083333333333332871e-01
2.222222222222220711e-01	2.996229890033036969e-01	1.525423728813558866e-01	1.250000000000000278e-01
1.388888888888888673e-01	-5.157443802170313951e-03	6.779661016949151131e-02	8.333333333333331483e-02
2.222222222222220711e-01	4.024040621010769869e-01	1.016949152542372808e-01	4.166666666666667823e-02
8.333333333333325932e-02	7.453623484310678560e-02	6.779661016949151131e-02	4.166666666666667823e-02
2.777777777777777346e-01	2.825150836662531084e-01	8.474576271186440302e-02	4.166666666666667823e-02
1.944444444444444753e-01	1.473236187722731239e-01	6.779661016949151131e-02	4.166666666666667823e-02
