	z_coordinate_0	z_coordinate_1
163	-6.809998	2.575546
164	-6.552182	2.576641
165	4.8774123	-6.757745
166	-0.24442028	-2.488287
167	-4.965731	9.709224
168	-3.2983036	8.892516
169	0.47865218	1.1179103
170	0.0009743683	-1.5304675
171	0.68787146	-1.0057983
172	-6.4326324	2.5828664
173	-5.7013187	2.1431186
174	-4.456406	7.60309
175	2.5941796	1.3290045
176	-5.832466	2.2652473
177	-6.0150275	2.2709122
178	-5.128922	3.979525
179	4.9267306	-6.3512807
180	6.9930687	-4.869759
181	-0.103653684	-0.68945533
182	-0.2681686	-2.180225
183	1.4589646	-3.1682029
184	-3.8373063	3.4483147
185	-6.2628675	2.5361485
186	1.2555485	1.9290847
187	1.6261909	-3.0441284
188	-0.17938359	5.9786587
189	-6.543305	2.6708665
190	0.25567147	0.9057017
191	-6.5818706	2.655704
192	-0.04572584	-0.76963764
193	-7.528574	3.701758
194	1.1941564	1.7396506
195	2.9524698	5.883699
196	-5.3911104	3.9378915
197	1.1166817	-3.9285502
198	1.5615542	-3.1133313
199	-6.3482485	2.4881632
200	-4.3390036	1.5510713
201	-3.0168867	9.438577
202	4.747193	-7.080926
203	-3.5543408	3.3361049
204	-6.047411	2.2759476
205	4.9686236	-6.4479256
206	1.243007	2.7273965
207	-3.6091201	3.3015428
208	-0.11322968	-0.66127956
209	-5.417111	4.0688753
210	0.41221216	0.9116671
211	-0.2882295	5.779007
212	-4.463923	8.748137
213	0.28339478	9.578666
214	6.841025	-0.42415276
215	-4.782161	7.6671658
216	-0.33458567	-2.5900872
217	-4.5449743	7.729105
218	4.8224235	-6.9536743
219	-6.46979	4.795821
220	4.8882565	6.655974
221	0.38922876	10.156679
222	-5.2082267	3.9490862
223	-6.1944327	4.76373
224	-0.17187701	-1.6371825
225	-4.5290675	3.853188
226	-0.1494246	-0.54335654
227	-2.4520714	2.3240128
228	2.71369	1.2409697
229	2.6764572	6.2376814
230	-6.0808816	2.519525
231	-7.60441	2.9330754
232	-0.3123344	-3.4388633
233	-3.433586	3.3636925
234	1.1585627	-3.5378156
235	-0.22878905	-2.7795963
236	-4.807656	1.4826969
237	-3.8147097	0.9194554
238	-3.0386453	2.5024242
239	-0.041978676	6.1321507
240	-0.27075168	-3.5072358
241	-5.222588	3.8686004
242	-6.1846924	2.263994
243	-0.004246358	-2.1423013
244	-0.59759	5.577777
245	-4.598081	2.9300356
246	1.3897175	-2.1448588
247	-0.15629946	-0.37727338
248	-5.7881846	4.102461
249	-5.116382	7.787797
250	9.006307	3.301043
251	-6.3557267	2.318093
252	1.1713318	-1.1396674
253	-6.2386107	2.6367497
254	-6.578448	2.5935144
255	-5.733607	2.3233743
256	-0.057763297	6.103421
257	-1.8693672	2.0366437
258	0.3281648	10.004821
259	2.1064558	0.16502687
260	-5.321229	3.9199224
261	-0.32707486	6.1209936
262	-5.8280144	2.1786494
263	-4.470734	1.3179569
264	-0.15142132	6.6119013
265	1.2424941	-0.85806614
266	-6.6978316	2.3965516
267	-5.043856	9.677784
268	1.3537259	-3.0953698
269	1.3452746	2.4583468
270	0.057556253	0.87837434
271	1.9800892	0.20009616
272	-5.939923	2.2023606
273	1.9378031	0.21054342
274	0.22584505	0.8071127
275	2.214849	0.7962586
276	9.708253	2.9796648
277	-6.4233975	2.4131203
278	-4.4828925	4.471727
279	-3.6386547	8.96139
280	4.4937005	6.520463
281	2.2135954	0.060902126
282	-4.5843496	1.5673898
283	-5.3094263	3.9689102
284	2.631477	2.2091675
285	1.429945	-2.1509411
286	-5.318291	4.0472546
287	-0.1524099	6.391532
288	1.9343803	0.16551045
289	-0.4011264	2.6830297
290	0.20751153	10.021717
291	-0.013921935	-0.6719362
292	-5.2241325	4.9825644
293	-5.054378	1.8599764
294	-0.13018079	5.991846
295	2.6773434	6.4086313
296	-0.21712865	6.001623
297	1.2472664	1.8851922
298	2.7589843	5.88479
299	-5.031973	3.8512757
300	6.4464154	-4.439071
301	-5.988684	-1.154306
302	-2.6205974	-2.7512543
303	-6.1188626	-1.4448591
304	-2.7341628	-3.2714849
305	-3.1192317	-1.67789
306	-2.747487	-3.401351
307	-2.683537	-2.47259
308	-2.6804013	-3.8784027
309	-7.305925	-1.3588803
310	-2.4120169	-3.725344
311	-2.8425736	-1.7326099
312	-2.892314	-3.7970524
313	-3.7477865	-4.9759297
314	-7.6302314	-2.9054253
315	-5.1305203	-3.8963304
316	-6.882284	-4.262623
317	-4.0730786	-3.859461
318	-2.7625766	-2.9831371
319	-4.348529	-4.181876
320	-4.4751415	-4.169361
321	-7.865003	-4.811838
322	-5.731198	-0.46137992
323	-2.6340163	-2.545433
324	-2.9315789	-5.4396753
325	-2.9980183	-5.6602235
326	-4.483276	-3.426406
327	-2.63868	-2.7337132
328	-6.1505094	-3.351366
329	-5.0242496	-1.7967724
330	-2.5417116	-3.0288796
331	-7.094226	-2.996023
332	-3.3136182	-4.5138135
333	-2.8991323	-2.4075327
334	-3.7184386	-4.818544
335	-3.3477929	-1.5027581
336	-3.2399783	-0.89255875
337	-3.3458242	-1.950138
338	-4.684938	-2.496867
339	-7.4386125	-2.3368483
340	-2.8912268	-2.068276
341	-2.4162128	-3.709495
342	-2.8050318	-3.0336218
343	-6.893458	-3.2102008
344	-6.9513755	-2.72395
345	-3.5589757	-6.134941
346	-2.2685165	-3.9907885
347	-2.6632957	-3.2250323
348	-2.5145407	-2.6338544
349	-6.526854	-0.93050915
350	-4.0998673	-4.7930055
351	-2.687126	-1.9291438
352	-2.83766	-2.063828
353	-4.6449766	-7.0635643
354	-6.6704993	-2.4090948
355	-2.8397558	-1.8830093
356	-2.3825603	-2.8640563
357	-5.7244883	-0.1933386
358	-3.6693478	-4.4893465
359	-6.9730206	-0.7893567
360	-2.5435128	-3.0062027
361	-3.0873737	-0.6210036
362	-2.999055	-0.66586494
363	-8.656289	-4.585753
364	-7.323058	-0.86416924
365	-7.3555403	-4.1072283
366	-5.4370275	-3.318423
367	-3.1661935	-2.111826
368	-7.013642	-2.6746354
369	-8.851709	-4.1064987
370	-2.9586182	-5.8041344
371	-5.0007157	-0.7105502
372	-2.8540916	-5.71022
373	-7.5496902	-0.07710922
374	-7.0955815	-2.9622524
375	-5.36974	-1.1370006
376	-3.7734919	-6.767032
377	-3.2230687	-6.1041803
378	-5.694465	-0.45772138
379	-7.219114	-2.8825078
380	-7.1188493	-0.76823676
381	-9.129638	-5.019676
382	-8.158902	-3.79804
383	-6.9314017	-2.8549194
384	-2.7953277	-1.9048094
385	-8.950835	-5.8855925
386	-3.5185773	-5.9892044
387	-8.201127	-5.073299
388	-8.2736845	-6.507113
389	-7.638618	-4.644704
390	-4.615372	-5.0827456
391	-7.3104577	-2.0990512
392	-5.136378	-3.2651992
393	-2.5588155	-3.9805026
394	-4.3541083	-2.492009
395	-3.1042225	-5.4952784
396	-5.144452	-0.49843743
397	-8.34768	-0.73093194
398	-2.555244	-3.7695649
399	-2.7036285	-3.551311
400	-7.9910264	-0.103149846
401	-2.9151537	-2.5159502
402	-2.279821	-3.959237
403	-3.7125301	-1.074465
404	-4.2915263	-5.191041
405	-2.8127763	-4.052748
406	-8.535915	2.3743515
407	-7.249288	-3.0386555
408	-4.7710085	-0.67415977
